Year,StockKeyLabel,FisheriesGuild,AssessmentYear,F,FMSY,SSB,MSYBtrigger,catches,landings,discards
1993,sol.27.7a,benthic,2019,0.555,0.2,3231,3500,NA,1023,0
1994,sol.27.7a,benthic,2019,0.492,0.2,4051,3500,NA,1374,0
1995,sol.27.7a,benthic,2019,0.505,0.2,3521,3500,NA,1266,0
1996,sol.27.7a,benthic,2019,0.522,0.2,2712,3500,NA,1002,0
1997,sol.27.7a,benthic,2019,0.593,0.2,2500,3500,NA,1003,0
1998,sol.27.7a,benthic,2019,0.494,0.2,3027,3500,NA,911,0
1999,sol.27.7a,benthic,2019,0.469,0.2,3320,3500,NA,863,0
2000,sol.27.7a,benthic,2019,0.457,0.2,3132,3500,NA,818,0
2001,sol.27.7a,benthic,2019,0.348,0.2,3565,3500,NA,1053,0
2002,sol.27.7a,benthic,2019,0.38,0.2,3578,3500,NA,1090,0
2003,sol.27.7a,benthic,2019,0.358,0.2,3213,3500,NA,1014,0
2004,sol.27.7a,benthic,2019,0.311,0.2,2299,3500,NA,709,0
2005,sol.27.7a,benthic,2019,0.551,0.2,2076,3500,NA,855,0
2006,sol.27.7a,benthic,2019,0.465,0.2,1640,3500,NA,569,0
2007,sol.27.7a,benthic,2019,0.336,0.2,1398,3500,NA,492,0
2008,sol.27.7a,benthic,2019,0.312,0.2,1334,3500,NA,332,0
2009,sol.27.7a,benthic,2019,0.383,0.2,1081,3500,NA,325,0
2010,sol.27.7a,benthic,2019,0.288,0.2,1204,3500,NA,277,0
2011,sol.27.7a,benthic,2019,0.348,0.2,1103,3500,344,330,0
2012,sol.27.7a,benthic,2019,0.298,0.2,1166,3500,320,298,0
2013,sol.27.7a,benthic,2019,0.166,0.2,1099,3500,159,148,0
2014,sol.27.7a,benthic,2019,0.118,0.2,883,3500,107,99,0
2015,sol.27.7a,benthic,2019,0.075,0.2,1316,3500,83,76,0
2016,sol.27.7a,benthic,2019,0.036,0.2,1247,3500,37,35,0
2017,sol.27.7a,benthic,2019,0.019,0.2,1891,3500,36,34,0
2018,sol.27.7a,benthic,2019,0.014,0.2,2627,3500,38,36,0
2019,sol.27.7a,benthic,2019,NA,0.2,3079,3500,NA,NA,0
1908,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,38,0
1909,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,32,0
1910,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,28,0
1911,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,23,0
1912,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,23,0
1913,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,26,0
1914,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,44,0
1915,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,13,0
1916,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,14,0
1917,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,6,0
1918,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,7,0
1919,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,6,0
1920,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,14,0
1921,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,19,0
1922,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,13,0
1923,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,12,0
1924,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,79,0
1925,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,29,0
1926,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,35,0
1927,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,77,0
1928,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,73,0
1929,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,103,0
1930,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,79,0
1931,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,120,0
1932,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,159,0
1933,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,431,0
1934,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,240,0
1935,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,58,0
1936,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,72,0
1937,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,71,0
1938,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,72,0
1939,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,13,0
1940,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,19,0
1941,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,14,0
1942,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,8,0
1943,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,11,0
1944,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,16,0
1945,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,20,0
1946,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,22,0
1947,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,29,0
1948,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,25,0
1949,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,65,0
1950,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,39,0
1951,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,40,0
1952,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,48,0
1953,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,105,0
1954,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,124,0
1955,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,76,0
1956,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,168,0
1957,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,99,0
1958,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,171,0
1959,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,336,0
1960,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,90,0
1961,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,123,0
1962,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,108,0
1963,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,191,0
1964,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,184,0
1965,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,124,0
1966,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,12,0
1967,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,89,0
1968,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,129,0
1969,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,96,0
1970,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,11,0
1971,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,7,0
1972,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,17,0
1973,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,12,0
1974,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,37,0
1975,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,26,0
1976,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,50,0
1977,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,17,0
1978,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,19,0
1979,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,19,0
1980,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,33,0
1981,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,53,0
1982,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,61,0
1983,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,49,0
1984,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,20,0
1985,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,50,0
1986,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,37,0
1987,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,41,0
1988,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,37,0
1989,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,38,0
1990,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,41,0
1991,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,51,0
1992,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,45,0
1993,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,60,0
1994,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,61,0
1995,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,61,0
1996,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,54,0
1997,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,55,0
1998,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,49,0
1999,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,68,0
2000,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,77,0
2001,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,60,0
2002,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,64,0
2003,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,69,0
2004,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,67,0
2005,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,45,0
2006,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,43,0
2007,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,41,0
2008,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,37,0
2009,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,51,0
2010,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,43,0
2011,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,27,0
2012,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,45,0
2013,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,33,0
2014,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,26,0
2015,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,34,0
2016,sol.27.7bc,benthic,2017,NA,NA,NA,NA,NA,43,0
1969,sol.27.7e,benthic,2019,0.134,0.29,2437,2900,NA,353,0
1970,sol.27.7e,benthic,2019,0.146,0.29,2652,2900,NA,391,0
1971,sol.27.7e,benthic,2019,0.181,0.29,2390,2900,NA,432,0
1972,sol.27.7e,benthic,2019,0.138,0.29,2395,2900,NA,437,0
1973,sol.27.7e,benthic,2019,0.16,0.29,2778,2900,NA,459,0
1974,sol.27.7e,benthic,2019,0.153,0.29,2896,2900,NA,427,0
1975,sol.27.7e,benthic,2019,0.131,0.29,3670,2900,NA,491,0
1976,sol.27.7e,benthic,2019,0.18,0.29,3403,2900,NA,616,0
1977,sol.27.7e,benthic,2019,0.13,0.29,4098,2900,NA,606,0
1978,sol.27.7e,benthic,2019,0.178,0.29,4074,2900,NA,861,0
1979,sol.27.7e,benthic,2019,0.242,0.29,4865,2900,NA,1181,0
1980,sol.27.7e,benthic,2019,0.232,0.29,5338,2900,NA,1269,0
1981,sol.27.7e,benthic,2019,0.27,0.29,4572,2900,NA,1215,0
1982,sol.27.7e,benthic,2019,0.321,0.29,4575,2900,NA,1446,0
1983,sol.27.7e,benthic,2019,0.363,0.29,4374,2900,NA,1498,0
1984,sol.27.7e,benthic,2019,0.3,0.29,4431,2900,NA,1370,0
1985,sol.27.7e,benthic,2019,0.329,0.29,4010,2900,NA,1409,0
1986,sol.27.7e,benthic,2019,0.31,0.29,4015,2900,NA,1419,0
1987,sol.27.7e,benthic,2019,0.288,0.29,4113,2900,NA,1280,0
1988,sol.27.7e,benthic,2019,0.333,0.29,4045,2900,NA,1444,0
1989,sol.27.7e,benthic,2019,0.409,0.29,3445,2900,NA,1390,0
1990,sol.27.7e,benthic,2019,0.403,0.29,3290,2900,NA,1315,0
1991,sol.27.7e,benthic,2019,0.272,0.29,2996,2900,NA,852,0
1992,sol.27.7e,benthic,2019,0.244,0.29,2943,2900,NA,895,0
1993,sol.27.7e,benthic,2019,0.312,0.29,2818,2900,NA,904,0
1994,sol.27.7e,benthic,2019,0.23,0.29,3064,2900,NA,800,0
1995,sol.27.7e,benthic,2019,0.295,0.29,3081,2900,NA,856,0
1996,sol.27.7e,benthic,2019,0.263,0.29,3071,2900,NA,833,0
1997,sol.27.7e,benthic,2019,0.316,0.29,2941,2900,NA,949,0
1998,sol.27.7e,benthic,2019,0.293,0.29,2939,2900,NA,880,0
1999,sol.27.7e,benthic,2019,0.32,0.29,2868,2900,NA,957,0
2000,sol.27.7e,benthic,2019,0.305,0.29,2916,2900,NA,914,0
2001,sol.27.7e,benthic,2019,0.342,0.29,2958,2900,NA,1069,0
2002,sol.27.7e,benthic,2019,0.334,0.29,3091,2900,NA,1106,0
2003,sol.27.7e,benthic,2019,0.25,0.29,3392,2900,NA,1078,0
2004,sol.27.7e,benthic,2019,0.295,0.29,3211,2900,NA,1075,0
2005,sol.27.7e,benthic,2019,0.323,0.29,3231,2900,NA,1039,0
2006,sol.27.7e,benthic,2019,0.334,0.29,2863,2900,NA,1023,0
2007,sol.27.7e,benthic,2019,0.345,0.29,2922,2900,NA,1015,0
2008,sol.27.7e,benthic,2019,0.311,0.29,2832,2900,NA,908,0
2009,sol.27.7e,benthic,2019,0.206,0.29,3206,2900,NA,701,0
2010,sol.27.7e,benthic,2019,0.196,0.29,3664,2900,NA,698,0
2011,sol.27.7e,benthic,2019,0.192,0.29,3825,2900,NA,801,0
2012,sol.27.7e,benthic,2019,0.212,0.29,4053,2900,NA,872,0
2013,sol.27.7e,benthic,2019,0.217,0.29,3956,2900,NA,883,0
2014,sol.27.7e,benthic,2019,0.196,0.29,4277,2900,NA,885,0
2015,sol.27.7e,benthic,2019,0.176,0.29,4307,2900,NA,774,0
2016,sol.27.7e,benthic,2019,0.199,0.29,4843,2900,NA,913,0
2017,sol.27.7e,benthic,2019,0.18,0.29,4502,2900,NA,1007,0
2018,sol.27.7e,benthic,2019,0.228,0.29,4584,2900,NA,1075,0
2019,sol.27.7e,benthic,2019,NA,0.29,4756,2900,NA,NA,0
1971,sol.27.7fg,benthic,2019,0.387,0.297,7385,2228,NA,1861,0
1972,sol.27.7fg,benthic,2019,0.286,0.297,5820,2228,NA,1278,0
1973,sol.27.7fg,benthic,2019,0.248,0.297,4884,2228,NA,1391,0
1974,sol.27.7fg,benthic,2019,0.25,0.297,5128,2228,NA,1105,0
1975,sol.27.7fg,benthic,2019,0.212,0.297,4574,2228,NA,919,0
1976,sol.27.7fg,benthic,2019,0.387,0.297,3958,2228,NA,1350,0
1977,sol.27.7fg,benthic,2019,0.267,0.297,4322,2228,NA,961,0
1978,sol.27.7fg,benthic,2019,0.2,0.297,3433,2228,NA,780,0
1979,sol.27.7fg,benthic,2019,0.284,0.297,3560,2228,NA,954,0
1980,sol.27.7fg,benthic,2019,0.306,0.297,3714,2228,NA,1314,0
1981,sol.27.7fg,benthic,2019,0.365,0.297,3191,2228,NA,1212,0
1982,sol.27.7fg,benthic,2019,0.351,0.297,3301,2228,NA,1128,0
1983,sol.27.7fg,benthic,2019,0.463,0.297,3439,2228,NA,1373,0
1984,sol.27.7fg,benthic,2019,0.417,0.297,3695,2228,NA,1266,0
1985,sol.27.7fg,benthic,2019,0.443,0.297,3146,2228,NA,1328,0
1986,sol.27.7fg,benthic,2019,0.55,0.297,3200,2228,NA,1600,0
1987,sol.27.7fg,benthic,2019,0.58,0.297,2395,2228,NA,1222,0
1988,sol.27.7fg,benthic,2019,0.574,0.297,2556,2228,NA,1146,0
1989,sol.27.7fg,benthic,2019,0.549,0.297,2000,2228,NA,992,0
1990,sol.27.7fg,benthic,2019,0.693,0.297,2267,2228,NA,1189,0
1991,sol.27.7fg,benthic,2019,0.507,0.297,1955,2228,NA,1107,0
1992,sol.27.7fg,benthic,2019,0.416,0.297,2280,2228,NA,981,0
1993,sol.27.7fg,benthic,2019,0.478,0.297,2362,2228,NA,928,0
1994,sol.27.7fg,benthic,2019,0.544,0.297,2142,2228,NA,1009,0
1995,sol.27.7fg,benthic,2019,0.676,0.297,2048,2228,NA,1157,0
1996,sol.27.7fg,benthic,2019,0.588,0.297,1996,2228,NA,995,0
1997,sol.27.7fg,benthic,2019,0.669,0.297,1751,2228,NA,927,0
1998,sol.27.7fg,benthic,2019,0.659,0.297,1592,2228,NA,875,0
1999,sol.27.7fg,benthic,2019,0.546,0.297,1792,2228,NA,1012,0
2000,sol.27.7fg,benthic,2019,0.344,0.297,1926,2228,NA,1091,0
2001,sol.27.7fg,benthic,2019,0.434,0.297,3073,2228,NA,1168,0
2002,sol.27.7fg,benthic,2019,0.478,0.297,3938,2228,NA,1345,0
2003,sol.27.7fg,benthic,2019,0.677,0.297,3568,2228,NA,1547,0
2004,sol.27.7fg,benthic,2019,0.474,0.297,3119,2228,NA,1398,0
2005,sol.27.7fg,benthic,2019,0.411,0.297,2995,2228,NA,1118,0
2006,sol.27.7fg,benthic,2019,0.306,0.297,2536,2228,NA,946,0
2007,sol.27.7fg,benthic,2019,0.358,0.297,2627,2228,NA,945,0
2008,sol.27.7fg,benthic,2019,0.329,0.297,2393,2228,NA,800,0
2009,sol.27.7fg,benthic,2019,0.279,0.297,2758,2228,NA,805,0
2010,sol.27.7fg,benthic,2019,0.306,0.297,3046,2228,NA,876,0
2011,sol.27.7fg,benthic,2019,0.324,0.297,3329,2228,NA,1029,0
2012,sol.27.7fg,benthic,2019,0.41,0.297,3236,2228,1136,1104,0
2013,sol.27.7fg,benthic,2019,0.387,0.297,2797,2228,1115,1093,0
2014,sol.27.7fg,benthic,2019,0.4,0.297,2819,2228,1063,1042,0
2015,sol.27.7fg,benthic,2019,0.297,0.297,2769,2228,856,830,0
2016,sol.27.7fg,benthic,2019,0.318,0.297,2867,2228,858,831,0
2017,sol.27.7fg,benthic,2019,0.264,0.297,3063,2228,818,776,0
2018,sol.27.7fg,benthic,2019,0.229,0.297,3557,2228,997,850,0
2019,sol.27.7fg,benthic,2019,NA,0.297,4420,2228,NA,NA,0
1993,sol.27.7h-k,benthic,2019,1.506,0.679324894514768,1.314,1.10886816093554,NA,246,0
1994,sol.27.7h-k,benthic,2019,0.903,0.679324894514768,1.52,1.10886816093554,NA,178,0
1995,sol.27.7h-k,benthic,2019,1.616,0.679324894514768,1.289,1.10886816093554,NA,241,0
1996,sol.27.7h-k,benthic,2019,1.021,0.679324894514768,1.28,1.10886816093554,NA,166,0
1997,sol.27.7h-k,benthic,2019,1.257,0.679324894514768,1.28,1.10886816093554,NA,191,0
1998,sol.27.7h-k,benthic,2019,1.388,0.679324894514768,1.252,1.10886816093554,NA,219,0
1999,sol.27.7h-k,benthic,2019,2.983,0.679324894514768,1.032,1.10886816093554,NA,200,0
2000,sol.27.7h-k,benthic,2019,1.224,0.679324894514768,0.795,1.10886816093554,NA,109,0
2001,sol.27.7h-k,benthic,2019,0.949,0.679324894514768,0.868,1.10886816093554,NA,127,0
2002,sol.27.7h-k,benthic,2019,1.384,0.679324894514768,1.156,1.10886816093554,NA,144,0
2003,sol.27.7h-k,benthic,2019,1.591,0.679324894514768,0.814,1.10886816093554,NA,102,0
2004,sol.27.7h-k,benthic,2019,0.865,0.679324894514768,0.787,1.10886816093554,NA,85,0
2005,sol.27.7h-k,benthic,2019,0.776,0.679324894514768,0.673,1.10886816093554,NA,77,0
2006,sol.27.7h-k,benthic,2019,0.667,0.679324894514768,0.635,1.10886816093554,NA,61,0
2007,sol.27.7h-k,benthic,2019,0.911,0.679324894514768,0.697,1.10886816093554,NA,83,0
2008,sol.27.7h-k,benthic,2019,0.873,0.679324894514768,0.718,1.10886816093554,NA,77,0
2009,sol.27.7h-k,benthic,2019,0.793,0.679324894514768,0.705,1.10886816093554,NA,69,0
2010,sol.27.7h-k,benthic,2019,0.751,0.679324894514768,0.865,1.10886816093554,NA,82,0
2011,sol.27.7h-k,benthic,2019,0.586,0.679324894514768,0.96,1.10886816093554,NA,87,0
2012,sol.27.7h-k,benthic,2019,0.506,0.679324894514768,1.084,1.10886816093554,NA,94,0
2013,sol.27.7h-k,benthic,2019,0.515,0.679324894514768,1.098,1.10886816093554,NA,91,0
2014,sol.27.7h-k,benthic,2019,0.578,0.679324894514768,1.022,1.10886816093554,NA,87,0
2015,sol.27.7h-k,benthic,2019,0.511,0.679324894514768,1.017,1.10886816093554,NA,78,0
2016,sol.27.7h-k,benthic,2019,0.616,0.679324894514768,1.233,1.10886816093554,NA,115,0
2017,sol.27.7h-k,benthic,2019,0.759,0.679324894514768,1.034,1.10886816093554,NA,114,0
2018,sol.27.7h-k,benthic,2019,0.468,0.679324894514768,1.007,1.10886816093554,NA,75,0
2019,sol.27.7h-k,benthic,2019,NA,0.679324894514768,0.865,1.10886816093554,NA,NA,0
1985,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,7760,0
1986,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,5601,0
1987,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,3082,0
1988,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,5092,0
1989,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,2310,0
1990,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,2138,0
1991,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,1735,0
1992,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,2091,0
1993,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,4605,0
1994,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,1725,0
1995,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,5444,0
1996,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,6564,0
1997,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,7406,0
1998,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,5139,0
1999,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,14443,0
2000,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,10641,0
2001,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,2119,0
2002,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,4692,0
2003,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,9020,0
2004,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,5646,0
2005,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,6784,0
2006,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,2086,0
2007,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,3762,0
2008,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,2355,0
2009,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,3844,0
2010,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,3744,0
2011,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,4703,0
2012,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,11424,0
2013,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,6424,0
2014,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,4392,0
2015,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,11427,0
2016,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,6882,0
2017,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,5604,0
2018,spr.27.67a-cf-k,pelagic,2019,NA,NA,NA,NA,NA,3590,0
1977,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,3237,0
1978,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,4999,0
1979,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,14833,0
1980,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,17732,0
1981,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,13890,0
1982,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,6612,0
1983,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,6911,0
1984,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,4455,0
1985,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,3785,0
1986,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,1178,0
1987,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,2714,0
1988,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,5476,0
1989,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,3622,0
1990,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,2249,0
1991,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,2567,0
1992,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,7215,0
1993,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,1801,0
1994,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,6789,0
1995,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,3600,0
1996,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,1791,0
1997,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,2867,0
1998,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,5714,0
1999,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,6623,0
2000,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,1695,0
2001,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,1349,0
2002,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,1196,0
2003,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,1442,0
2004,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,842,0
2005,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,1635,0
2006,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,1976,0
2007,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,2706,0
2008,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,3367,0
2009,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,2775,0
2010,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,4410,0
2011,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,3176,0
2012,spr.27.7de,pelagic,2019,NA,NA,NA,NA,NA,4474,0
2013,spr.27.7de,pelagic,2019,0.054,NA,70680,NA,NA,3793,0
2014,spr.27.7de,pelagic,2019,0.043,NA,85184,NA,NA,3658,0
2015,spr.27.7de,pelagic,2019,0.046,NA,65219,NA,NA,3012,0
2016,spr.27.7de,pelagic,2019,0.34,NA,9826,NA,NA,3339,0
2017,spr.27.7de,pelagic,2019,0.083,NA,32751,NA,NA,2733,0
2018,spr.27.7de,pelagic,2019,0.11,NA,17091,NA,NA,2252,0
2005,syc.27.67a-ce-j,elasmobranch,2019,NA,NA,0.52,NA,NA,3426,0
2006,syc.27.67a-ce-j,elasmobranch,2019,NA,NA,0.671,NA,NA,3195,0
2007,syc.27.67a-ce-j,elasmobranch,2019,NA,NA,0.788,NA,NA,3579,0
2008,syc.27.67a-ce-j,elasmobranch,2019,NA,NA,0.941,NA,NA,3344,0
2009,syc.27.67a-ce-j,elasmobranch,2019,NA,NA,0.943,NA,NA,3080,0
